"customerkey","geographykey","customeralternatekey","customer_name","age","email_id","yearlyincome","address","phone","datefirstpurchase"
28467,147,"AW00028467","Tasha D Tang","52","tasha4@adventure-works.com","10000.00","Hans-Rosenthal-Platz 42111","1 (11) 500 555-0113","2022-10-07"
28468,242,"AW00028468","Melody   Harrison","63","melody11@adventure-works.com","10000.00","3526 Dover Way","1 (11) 500 555-0152","2022-05-12"
28469,279,"AW00028469","Morgan M Green","63","morgan11@adventure-works.com","10000.00","5860 Rock Creek Pl.","1 (11) 500 555-0163","2022-10-26"
28470,225,"AW00028470","Tamara   Tang","64","tamara15@adventure-works.com","10000.00","8181, rue des Grands Champs","1 (11) 500 555-0123","2020-09-04"
28471,188,"AW00028471","Phillip J Sullivan","64","phillip14@adventure-works.com","10000.00","11, rue de l'Espace De Schengen","1 (11) 500 555-0198","2020-09-21"
28472,127,"AW00028472","Kellie M Ramos","80","kellie16@adventure-works.com","20000.00","Postenweg 3138","1 (11) 500 555-0113","2022-06-25"
28473,261,"AW00028473","Bruce   Rodriguez","78","bruce19@adventure-works.com","20000.00","4712 Brook Way","1 (11) 500 555-0111","2022-09-17"
28474,240,"AW00028474","Terrence R Nara","78","terrence17@adventure-works.com","20000.00","8934 Roundtree Court","1 (11) 500 555-0179","2022-12-06"
28475,186,"AW00028475","Bruce   Ramos","77","bruce38@adventure-works.com","10000.00","112, rue Marbeuf","1 (11) 500 555-0196","2022-03-25"
28476,197,"AW00028476","Bradley J Xie","71","bradley5@adventure-works.com","10000.00","15, rue de Cambrai","1 (11) 500 555-0152","2022-11-04"
28477,251,"AW00028477","Kenneth   Tang","77","kenneth4@adventure-works.com","30000.00","3004 Carob Way","1 (11) 500 555-0150","2022-12-04"
28478,187,"AW00028478","Riley M Long","75","riley7@adventure-works.com","10000.00","8, rue des Berges","1 (11) 500 555-0156","2020-09-10"
28479,12,"AW00028479","Marvin C Gomez","38","marvin1@adventure-works.com","10000.00","1306 Longbrood Way","1 (11) 500 555-0131","2022-04-21"
28480,6,"AW00028480","Arthur   Vazquez","38","arthur39@adventure-works.com","10000.00","4304 Hieber Drive","1 (11) 500 555-0110","2022-05-13"
28481,16,"AW00028481","Kristine K Moreno","39","kristine7@adventure-works.com","10000.00","3451 Meier Road","1 (11) 500 555-0119","2022-05-20"
28482,20,"AW00028482","Jaime D She","40","jaime24@adventure-works.com","10000.00","71 Flora Ave","1 (11) 500 555-0115","2022-05-12"
28483,30,"AW00028483","Tara F Raje","42","tara14@adventure-works.com","10000.00","7480 Violet Ct","1 (11) 500 555-0121","2022-05-22"
28484,27,"AW00028484","Harold F Raman","39","harold9@adventure-works.com","20000.00","9930 Clinton Dr","1 (11) 500 555-0152","2022-05-28"
28485,28,"AW00028485","Bianca F Wu","40","bianca6@adventure-works.com","20000.00","8581 Paris Lane","1 (11) 500 555-0135","2022-05-14"
28486,39,"AW00028486","Rebekah   Chandra","40","rebekah2@adventure-works.com","20000.00","7551 Black Walnut Ct.","1 (11) 500 555-0113","2022-06-08"
28487,15,"AW00028487","Gerald A Gill","40","gerald22@adventure-works.com","20000.00","3391 Paso Del Rio Court","1 (11) 500 555-0120","2022-06-27"
28488,35,"AW00028488","Reginald   Travers","40","reginald19@adventure-works.com","20000.00","8158 Tweed Lane","1 (11) 500 555-0188","2022-06-17"
28489,174,"AW00028489","Jeffery E Zhu","75","jeffery14@adventure-works.com","20000.00","Krönerweg 6","1 (11) 500 555-0168","2022-07-30"
28490,121,"AW00028490","Krista L Ramos","75","krista16@adventure-works.com","20000.00","Potsdamer Straße 1929","1 (11) 500 555-0159","2022-07-07"
28491,203,"AW00028491","Cassie E Jai","57","cassie10@adventure-works.com","20000.00","4119, rue Léo Delibes","1 (11) 500 555-0164","2020-11-19"
28492,190,"AW00028492","Bethany   Tang","57","bethany7@adventure-works.com","30000.00","5, rue Malar","1 (11) 500 555-0186","2020-11-09"
28493,147,"AW00028493","Morgan T Wilson","56","morgan30@adventure-works.com","30000.00","Lieblingsweg 2123","1 (11) 500 555-0132","2022-07-30"
28494,121,"AW00028494","Ross G Martinez","40","ross17@adventure-works.com","30000.00","Holzstr 4222","1 (11) 500 555-0158","2022-07-19"
28495,221,"AW00028495","Catherine A Morgan","57","catherine19@adventure-works.com","10000.00","67, cours Mirabeau","1 (11) 500 555-0141","2022-05-07"
28496,184,"AW00028496","Adam A Shan","52","adam27@adventure-works.com","10000.00","29, rue Jean Mermoz","1 (11) 500 555-0185","2022-08-10"
28497,174,"AW00028497","Alvin   Yang","58","alvin6@adventure-works.com","20000.00","Roßstr 6642","1 (11) 500 555-0164","2022-07-07"
28498,213,"AW00028498","Tabitha M Ruiz","54","tabitha21@adventure-works.com","10000.00","802, rue Henri Gagnon","1 (11) 500 555-0133","2022-02-17"
28499,125,"AW00028499","Lydia J Srini","53","lydia7@adventure-works.com","20000.00","Pappelallee 619","1 (11) 500 555-0160","2022-07-09"
28500,153,"AW00028500","Jermaine A Gonzalez","58","jermaine17@adventure-works.com","20000.00","Heidestieg Straße 8664","1 (11) 500 555-0186","2022-07-13"
28501,142,"AW00028501","Gerald N Perez","59","gerald7@adventure-works.com","20000.00","Rykestr 85","1 (11) 500 555-0196","2022-08-25"
28502,128,"AW00028502","Dominique M Jordan","59","dominique1@adventure-works.com","20000.00","Am Gallberg 686","1 (11) 500 555-0113","2022-07-31"
28503,260,"AW00028503","Jay   Sanz","53","jay50@adventure-works.com","30000.00","5591 Garcia Ranch Road","1 (11) 500 555-0159","2022-12-11"
28504,196,"AW00028504","Reginald L Gomez","54","reginald9@adventure-works.com","20000.00","41, rue Henri Gagnon","1 (11) 500 555-0161","2020-12-17"
28505,119,"AW00028505","Barbara   Xie","60","barbara34@adventure-works.com","30000.00","Viktoria-Luise-Platz 42","1 (11) 500 555-0145","2022-08-22"
28506,211,"AW00028506","Ruth L Schmidt","57","ruth14@adventure-works.com","40000.00","14, allée des Princes","1 (11) 500 555-0133","2021-01-11"
28507,157,"AW00028507","Deanna   Suri","59","deanna3@adventure-works.com","30000.00","Hellweg 4924","1 (11) 500 555-0122","2022-08-20"
28508,265,"AW00028508","Jaime B Romero","59","jaime10@adventure-works.com","30000.00","8379 Surf View Drive","1 (11) 500 555-0189","2022-12-11"
28509,128,"AW00028509","Audrey H Diaz","59","audrey4@adventure-works.com","30000.00","Dunckerstr 8351","1 (11) 500 555-0144","2022-08-14"
28510,208,"AW00028510","Gregory   Andersen","59","gregory16@adventure-works.com","30000.00","3539, rue des Grands Champs","1 (11) 500 555-0143","2021-01-15"
28511,238,"AW00028511","Chase   Rivera","43","chase17@adventure-works.com","20000.00","2696 Estudillo St.","1 (11) 500 555-0164","2022-12-21"
28512,199,"AW00028512","Dwayne M Alonso","42","dwayne7@adventure-works.com","20000.00","6, rue des Vendangeurs","1 (11) 500 555-0153","2021-02-21"
28513,131,"AW00028513","Molly E Fernandez","48","molly14@adventure-works.com","20000.00","Kulmer Straße 2242","1 (11) 500 555-0159","2022-08-28"
28514,211,"AW00028514","Lisa S Chen","49","lisa5@adventure-works.com","10000.00","109, avenue des Ternes","1 (11) 500 555-0130","2022-04-27"
28515,244,"AW00028515","Tony   Lal","43","tony11@adventure-works.com","10000.00","5051 Teakwood Dr","1 (11) 500 555-0183","2022-12-19"
28516,251,"AW00028516","Vincent A Lin","48","vincent7@adventure-works.com","30000.00","7262 Pepperidge Way","1 (11) 500 555-0174","2022-12-01"
28517,242,"AW00028517","Troy A Gonzalez","49","troy20@adventure-works.com","20000.00","2942 Marina Road","1 (11) 500 555-0145","2022-12-28"
28518,167,"AW00028518","Tammy B Sanchez","48","tammy21@adventure-works.com","30000.00","Zur Lindung 2","1 (11) 500 555-0126","2022-07-31"
28519,215,"AW00028519","Jésus E Ramos","49","jésus16@adventure-works.com","30000.00","6612, rue Surcouf","1 (11) 500 555-0157","2021-02-21"
28520,205,"AW00028520","Susan   Liang","49","susan27@adventure-works.com","40000.00","4, route de Marseille","1 (11) 500 555-0110","2021-02-28"
28521,129,"AW00028521","Bradley   Tang","49","bradley6@adventure-works.com","40000.00","Haberstr 77","1 (11) 500 555-0197","2022-09-04"
28522,178,"AW00028522","Rosa M Ma","43","rosa15@adventure-works.com","60000.00","Lieblingsweg 234","1 (11) 500 555-0164","2022-09-25"
28523,236,"AW00028523","Charles   James","44","charles46@adventure-works.com","60000.00","8754 Second Ave.","1 (11) 500 555-0126","2022-06-16"
28524,256,"AW00028524","Paula W Gill","49","paula16@adventure-works.com","60000.00","1277 Juniper Drive","1 (11) 500 555-0174","2022-06-21"
28525,242,"AW00028525","Dominic E Rodriguez","65","dominic20@adventure-works.com","20000.00","1403 McMillan Ave.","1 (11) 500 555-0158","2022-12-23"
28526,261,"AW00028526","Luke   Yang","59","luke16@adventure-works.com","10000.00","6550 Mallard Dr","1 (11) 500 555-0197","2022-12-21"
28527,274,"AW00028527","Dwayne D Rubio","50","dwayne19@adventure-works.com","10000.00","9592 Adelia Court","1 (11) 500 555-0188","2022-12-21"
28528,130,"AW00028528","Tasha A Chande","44","tasha15@adventure-works.com","20000.00","Residenz Straße 46","1 (11) 500 555-0184","2022-09-23"
28529,183,"AW00028529","Tara L Chande","50","tara15@adventure-works.com","20000.00","119, rue Faubourg St Antoine","1 (11) 500 555-0189","2021-02-26"
28530,279,"AW00028530","Gavin M Powell","50","gavin8@adventure-works.com","20000.00","42 Mayda Way","1 (11) 500 555-0128","2022-11-29"
28531,175,"AW00028531","Jared M Reed","49","jared22@adventure-works.com","30000.00","Marketplatz 4664","1 (11) 500 555-0128","2022-09-02"
28532,197,"AW00028532","Tony R Xie","49","tony6@adventure-works.com","30000.00","4757, rue Saint-Lazare","1 (11) 500 555-0112","2021-02-01"
28534,36,"AW00028534","Sabrina L Romero","53","sabrina6@adventure-works.com","60000.00","1142 Firestone Dr.","1 (11) 500 555-0131","2022-07-17"
28535,34,"AW00028535","Leslie M Ferrier","45","leslie9@adventure-works.com","70000.00","1513 Deercreek Ln.","1 (11) 500 555-0195","2022-02-05"
28536,32,"AW00028536","Martha A Guo","54","martha17@adventure-works.com","60000.00","6097 Mt. McKinley Ct.","1 (11) 500 555-0150","2022-02-23"
28537,20,"AW00028537","Christian R Hayes","92","christian9@adventure-works.com","50000.00","4631 Candlestick Drive","1 (11) 500 555-0162","2022-06-11"
28538,145,"AW00028538","Jerome   Sanz","45","jerome19@adventure-works.com","10000.00","Moritzstr 400","1 (11) 500 555-0174","2022-08-24"
28539,187,"AW00028539","Barbara   Zhou","45","barbara18@adventure-works.com","10000.00","82, avenue des Ternes","1 (11) 500 555-0114","2022-04-12"
28540,216,"AW00028540","Leah   Zhang","43","leah0@adventure-works.com","30000.00","50, avenue de Villiers","1 (11) 500 555-0161","2021-02-17"
28541,208,"AW00028541","Isabella D Perez","44","isabella42@adventure-works.com","30000.00","22, avenue du Président-Kennedy","1 (11) 500 555-0123","2021-02-03"
28542,225,"AW00028542","Martha L Zhao","39","martha10@adventure-works.com","30000.00","3869, rue Villedo","1 (11) 500 555-0174","2022-02-18"
28543,159,"AW00028543","Roger S Ye","44","roger14@adventure-works.com","30000.00","Postfach 55 00 00","1 (11) 500 555-0171","2022-03-30"
28544,135,"AW00028544","Nicolas A Shan","39","nicolas8@adventure-works.com","30000.00","Parkstr 4246","1 (11) 500 555-0118","2022-10-20"
28545,213,"AW00028545","Micheal T Ramos","38","micheal13@adventure-works.com","20000.00","88, avenue de l´ Union Centrale","1 (11) 500 555-0112","2022-06-23"
28546,220,"AW00028546","Alisha   Xu","38","alisha12@adventure-works.com","20000.00","38, route de Marseille","1 (11) 500 555-0173","2022-06-29"
28547,202,"AW00028547","April J Shen","38","april2@adventure-works.com","20000.00","976, quai de Grenelle","1 (11) 500 555-0137","2021-02-08"
28548,147,"AW00028548","Krista   Ortega","37","krista20@adventure-works.com","20000.00","Wertheimer Straße 899","1 (11) 500 555-0129","2022-09-01"
28549,272,"AW00028549","Lydia F Subram","44","lydia12@adventure-works.com","40000.00","2575 Garcia","1 (11) 500 555-0139","2022-07-09"
28550,180,"AW00028550","Wayne W Andersen","45","wayne15@adventure-works.com","10000.00","8040, rue de la Centenaire","1 (11) 500 555-0130","2022-11-11"
28551,186,"AW00028551","Warren A Xu","45","warren11@adventure-works.com","10000.00","34, avenue des Laurentides","1 (11) 500 555-0113","2022-05-02"
28552,266,"AW00028552","Holly J Subram","46","holly12@adventure-works.com","20000.00","8764 Mt. Pisgah","1 (11) 500 555-0197","2022-11-16"
28553,179,"AW00028553","Sabrina   Serrano","45","sabrina10@adventure-works.com","40000.00","77, rue du Puits Dixme","1 (11) 500 555-0187","2021-03-12"
28554,155,"AW00028554","Natalie A Sanders","40","natalie24@adventure-works.com","40000.00","Kalkweg 4","1 (11) 500 555-0116","2022-09-29"
28555,151,"AW00028555","Monique K Serrano","45","monique13@adventure-works.com","40000.00","Reiherweg 5345","1 (11) 500 555-0184","2022-09-29"
28556,161,"AW00028556","Isabel   Gonzales","45","isabel16@adventure-works.com","40000.00","Wallstr 244","1 (11) 500 555-0165","2022-10-24"
28557,241,"AW00028557","Casey A Alvarez","44","casey28@adventure-works.com","40000.00","5438 Sharon Place","1 (11) 500 555-0199","2022-07-11"
28558,161,"AW00028558","Dawn T Stone","46","dawn24@adventure-works.com","20000.00","Im Himmelsweg 26","1 (11) 500 555-0154","2022-11-30"
28559,224,"AW00028559","Billy   Gutierrez","40","billy12@adventure-works.com","30000.00","6, boulevard Tremblay","1 (11) 500 555-0116","2021-03-10"
28560,185,"AW00028560","Peggy R. Smith","41","peggy1@adventure-works.com","30000.00","28, rue Henri Gagnon","153-555-0100","2021-03-03"
28561,271,"AW00028561","Carlos C Kelly","47","carlos4@adventure-works.com","10000.00","3804 Dayton Court","1 (11) 500 555-0166","2022-11-23"
28562,206,"AW00028562","Phillip G Martinez","46","phillip19@adventure-works.com","40000.00","142, rue de Bas Marin","1 (11) 500 555-0171","2021-03-17"
28563,140,"AW00028563","Dennis   Cai","40","dennis23@adventure-works.com","40000.00","Kalkweg 3544","1 (11) 500 555-0151","2022-10-08"
28564,131,"AW00028564","Alisha   Deng","40","alisha25@adventure-works.com","40000.00","Postfach 22 99 99","1 (11) 500 555-0197","2022-11-28"
28565,127,"AW00028565","James V Allen","47","james74@adventure-works.com","10000.00","Werftstr 54","1 (11) 500 555-0117","2022-12-24"
28566,157,"AW00028566","Colin J Sun","47","colin14@adventure-works.com","20000.00","Pflugstr 8525","1 (11) 500 555-0121","2023-01-24"
28567,223,"AW00028567","Ann   Kapoor","46","ann6@adventure-works.com","20000.00","834, rue Mazagran","1 (11) 500 555-0175","2022-10-31"
28568,175,"AW00028568","Daisy   Alonso","48","daisy4@adventure-works.com","40000.00","Buergermeister-ulrich-str 4111","1 (11) 500 555-0126","2022-11-23"
28569,198,"AW00028569","Dustin   Jai","41","dustin11@adventure-works.com","40000.00","39, route de Marseille","1 (11) 500 555-0162","2021-03-07"
28570,241,"AW00028570","Jenna   Turner","46","jenna4@adventure-works.com","40000.00","4209 Richview Dr.","1 (11) 500 555-0173","2022-07-04"
28571,312,"AW00028571","Anna P Torres","44","anna18@adventure-works.com","40000.00","2736 Scramble Rd","511-555-0111","2022-12-20"
28572,609,"AW00028572","Jeffery Y Ye","44","jeffery10@adventure-works.com","40000.00","1755 Winton Drive","285-555-0123","2022-05-08"
28573,612,"AW00028573","Tyrone   Gill","44","tyrone12@adventure-works.com","40000.00","4138 Pine Creek Way","121-555-0152","2020-04-21"
28574,59,"AW00028574","Kayla O Flores","44","kayla36@adventure-works.com","50000.00","1956 Sequoia Dr.","797-555-0199","2020-08-26"
28575,43,"AW00028575","Linda D Gutierrez","43","linda26@adventure-works.com","40000.00","445 San Carlos Avenue","149-555-0186","2022-09-08"
28576,616,"AW00028576","Sunil L Uppal","52","sunil5@adventure-works.com","80000.00","1256 Liscome Way","106-555-0128","2022-10-29"
28577,618,"AW00028577","Austin   Harris","52","austin49@adventure-works.com","80000.00","6659 Poplar Street","593-555-0113","2022-07-23"
28578,626,"AW00028578","Zoe   Rogers","41","zoe18@adventure-works.com","80000.00","4155 Bayberry Dr.","194-555-0199","2023-01-15"
28579,546,"AW00028579","Grace   Ross","52","grace51@adventure-works.com","80000.00","1708 Weaver Lane","547-555-0120","2022-12-03"
28580,298,"AW00028580","Aimee   Liu","47","aimee4@adventure-works.com","80000.00","5025 North Star Dr","317-555-0116","2020-04-20"
28581,50,"AW00028581","Allison   Collins","64","allison23@adventure-works.com","20000.00","1378 California St.","267-555-0195","2022-12-02"
28582,547,"AW00028582","Olivia   Hall","64","olivia23@adventure-works.com","20000.00","9339 Northwood Dr.","618-555-0125","2022-09-28"
28583,644,"AW00028583","Ryan H Long","64","ryan12@adventure-works.com","30000.00","4679 Duke Way","744-555-0163","2020-04-19"
28584,299,"AW00028584","Rolando T. Smith","64","rolando0@adventure-works.com","30000.00","3771 Concerto Circle","284-555-0100","2020-04-16"
28585,301,"AW00028585","Julian M Russell","58","julian19@adventure-works.com","30000.00","5649 East 39th Street","953-555-0164","2022-08-19"
28586,335,"AW00028586","Gabriel   Diaz","58","gabriel19@adventure-works.com","40000.00","2315 B Way","308-555-0168","2020-04-18"
28587,339,"AW00028587","Xavier L Harris","64","xavier11@adventure-works.com","40000.00","4753 Montanya Court","112-555-0152","2020-04-11"
28588,374,"AW00028588","Emma R Griffin","64","emma66@adventure-works.com","40000.00","6067 Mt. Diablo St.","676-555-0134","2020-04-13"
28589,54,"AW00028589","John M Walker","51","john57@adventure-works.com","20000.00","4262 Monterey Ave.","294-555-0151","2022-04-10"
28590,546,"AW00028590","Gabriel   Jai","63","gabriel29@adventure-works.com","20000.00","311 Oakgrove Rd","736-555-0111","2022-03-19"
